year,position,heightfeet,heightinches,heightinchestotal,weight,arms,hands,fortyyd,twentyyd,tenyd,twentyss,threecone,vertical,broad,bench,nflgrade,college,
2011,DT,6,2,74,309,32.625,10.25,4.84,0,0,4.4,0,30.5,112,38,0,North Carolina,2
2011,OLB,6,3,75,254,33,9,4.81,0,0,4.28,0,31,116,18,0,UCLA,2
2011,DE,6,3,75,285,34,10.25,4.71,0,0,4.56,0,36.5,117,27,0,Miami (FL),3
2011,DE,6,6,78,276,33,10.375,4.92,0,0,4.37,0,28,114,26,0,,0
2011,WR,6,4,76,228,33.53,10.125,4.49,2.57,1.58,4.34,7.07,42,129,20,0,,0
2011,DE,6,4,76,283,33,10.125,4.75,0,0,4.51,0,31.5,111,0,0,Iowa,4
2011,OT,6,5,77,325,36,10,5.31,0,0,4.75,0,29,103,29,0,,0
2011,OC,6,1,73,302,33.75,9.625,4.93,0,0,4.62,0,26.5,92,34,0,,0
2011,ILB,6,2,74,262,33.125,9.875,5.14,0,0,4.46,0,28.5,106,22,0,Oklahoma,7
2011,ILB,6,1,73,245,30.75,9.875,4.84,0,0,4,0,32.5,109,23,0,,0
2011,RB,5,10,70,211,32.25,9.375,4.58,0,0,4.12,0,33.5,120,23,0,,0
2011,WR,6,3,75,209,32.5,9.5,4.5,2.55,1.55,4.31,6.86,31.5,118,13,0,,0
2011,SS,5,10,70,184,31,9.875,4.7,0,0,4.2,0,35.5,119,18,0,Florida,5
2011,OG,6,5,77,308,33.5,9.25,5.28,0,0,4.64,0,31,102,28,0,Georgia,4
2011,OG,6,3,75,309,32,9.5,5.4,0,0,4.75,0,0,0,28,0,,0
2011,DE,6,3,75,280,33.125,10.25,4.64,0,0,0,0,0,0,22,0,Clemson,2
2011,RB,5,11,71,242,32.125,9.375,4.53,0,0,4.39,0,29,113,28,0,USC,6
2011,OT,6,6,78,323,35.5,10.375,5.21,0,0,4.81,0,26,100,25,0,Indiana,4
2011,CB,5,10,70,193,30.25,9.25,4.54,0,0,0,0,33.5,120,15,0,,0
2011,CB,5,11,71,190,33.875,8.75,4.49,0,0,4,0,36.5,120,0,0,Texas,5
2011,CB,6,1,73,185,32.25,9.5,4.51,0,0,4,0,39.5,128,10,0,Texas,3
2011,WR,6,6,78,233,33.25,9.625,4.59,0,0,4.33,6.93,29,117,20,0,,0
2011,CB,6,1,73,204,30.75,9.875,4.52,0,0,4.25,0,35.5,116,24,0,Colorado,4
2011,WR,5,11,71,187,33,10.25,4.68,0,0,4.25,6.64,33.5,121,12,0,San Diego State,3
2011,CB,5,9,69,186,29.25,9.125,4.71,0,0,0,0,32.5,112,14,0,,0
2011,CB,6,1,73,190,31.5,8.5,4.5,0,0,4.07,0,32,118,18,0,Utah,5
2011,WR,6,1,73,221,32,9.125,4.5,0,0,4.31,7.04,34.5,117,19,0,West Texas A&M,7
2011,CB,6,1,73,182,29.5,8.625,4.65,0,0,4.37,0,30.5,120,0,0,,0
2011,TE,6,5,77,254,33.5,9.75,4.53,0,0,4.03,0,37.5,119,23,0,USC,4
2011,OT,6,5,77,358,34,9.125,5.26,0,0,4.97,0,30.5,105,33,0,TCU,5
2011,OT,6,7,79,314,35,10.375,5.18,0,0,0,0,31.5,109,29,0,Wisconsin,1
2011,CB,5,10,70,192,31.75,9,4.53,0,0,4.06,0,31,116,13,0,Virginia Tech,4
2011,OT,6,4,76,321,34,9.75,5.22,0,0,0,0,0,0,23,0,Alabama,1
2011,OLB,6,2,74,241,32.625,9.25,4.57,0,0,0,0,0,0,25,0,North Carolina,2
2011,OLB,6,1,73,248,33,9.375,4.58,0,0,4.34,0,36,114,27,0,,0
2011,RB,5,9,69,222,31,9.5,4.54,0,0,4.07,0,37,120,27,0,Syracuse,4
2011,FS,6,1,73,208,31.5,9.25,4.57,0,0,4.06,0,34.5,121,23,0,Oklahoma,4
2011,DT,6,1,73,300,32,8.875,5.04,0,0,4.78,0,27.5,101,26,0,USC,3
2011,OT,6,7,79,311,34.5,10.625,5.21,0,0,4.4,0,29.5,105,28,0,Boston College,1
2011,FB,6,2,74,247,32,9.5,4.87,0,0,4.4,0,35.5,116,23,0,Georgia,7
2011,CB,6,0,72,191,31.375,8.375,4.38,0,0,0,0,34.5,0,0,0,Ohio State,4
2011,DE,6,5,77,264,36,10,4.63,0,0,4.39,0,28,117,22,0,,0
2011,FB,6,3,75,245,33,9.625,4.69,0,0,4.15,0,33.5,118,18,0,Tulsa,6
2011,RB,6,1,73,230,31,8.75,4.83,0,0,0,0,29,111,0,0,,0
2011,DE,6,3,75,281,32.5,9.75,4.78,0,0,4.13,0,33,113,0,0,Iowa,1
2011,WR,5,10,70,191,31,9.375,4.46,2.53,1.56,4.34,7.08,33.5,115,16,0,Kentucky,2
2011,QB,6,3,75,233,30,9.5,5.12,0,0,4.28,0,0,0,0,0,,0
2011,FS,6,2,74,197,30.5,9.125,4.52,0,0,4.19,0,35.5,127,18,0,,0
2011,RB,5,10,70,205,31.75,9.5,4.6,0,0,4.03,0,0,114,18,0,,0
2011,CB,5,10,70,178,31.25,9.625,4.53,0,0,4.09,0,36,120,0,0,,0
2011,FS,6,0,72,199,31.25,8.625,4.36,0,0,4.08,0,38.5,0,0,0,South Carolina,3
2011,QB,6,2,74,215,31.75,9.5,4.83,0,0,4.27,0,29.5,106,0,0,TCU,2
2011,OLB,6,1,73,260,33,10,5.03,0,0,4.68,0,25,106,0,0,,0
2011,DT,6,3,75,319,33.375,10.125,4.93,0,0,4.62,0,27,0,24,0,Alabama,1
2011,OT,6,7,79,313,36,11,5.5,0,0,5.07,0,24,91,0,0,,0
2011,WR,6,0,72,193,32.75,9.5,4.54,0,0,0,0,0,0,14,0,,0
2011,ILB,6,1,73,242,32,10,4.78,0,0,0,0,37.5,0,24,0,Georgia,3
2011,RB,5,8,68,179,29.25,8.625,4.34,0,0,0,0,0,0,24,0,,0
2011,QB,6,3,75,225,32,9.875,4.81,0,0,4.32,0,33,116,0,0,,0
2011,DE,6,2,74,281,34,9.75,4.87,0,0,4.37,0,31,107,0,0,,0
2011,OG,6,4,76,334,34,9.875,5.45,0,0,4.9,0,27.5,90,21,0,,0
2011,WR,6,2,74,201,31.25,10.125,4.56,2.72,1.6,4.22,6.91,33.5,116,14,0,Indiana,4
2011,CB,6,1,73,198,31,9.5,4.4,0,0,0,0,0,0,19,0,Virginia,2
2011,RB,5,11,71,213,31,10,4.73,0,0,4.2,0,34,118,21,0,,0
2011,DT,6,5,77,346,35.125,10.5,5.19,0,0,0,0,0,0,26,0,Hampton,3
2011,DE,6,5,77,255,31,9.75,4.88,0,0,4.32,0,31.5,106,26,0,,0
2011,QB,6,4,76,240,31.25,9.875,5.12,0,0,4.46,0,25.5,102,0,0,Idaho,5
2011,RB,6,1,73,227,31.75,9.75,4.56,0,0,4.46,0,35,111,26,0,,0
2011,DT,6,4,76,291,34.75,9.75,4.84,0,0,4.56,0,31,113,0,0,Auburn,1
2011,RB,5,10,70,231,30.75,9.5,4.37,0,0,4.21,0,37.5,115,21,0,,0
2011,OLB,6,1,73,245,31,9.625,4.75,0,0,4.45,0,31,110,22,0,Washington,3
2011,OT,6,6,78,316,35,11.125,5.11,0,0,0,0,28.5,0,26,0,Miami (FL),2
2011,DT,6,2,74,308,34,10.5,5.28,0,0,4.54,0,24,101,30,0,Stanford,3
2011,OC,6,4,76,306,33.75,10,5.18,0,0,4.43,0,28.5,108,26,0,Slippery Rock,6
2011,QB,6,4,76,234,33,10,4.61,0,0,4.26,0,33.5,120,0,0,Missouri,1
2011,TE,6,4,76,252,32.625,9.5,4.85,0,0,4.4,0,30.5,112,27,0,,0
2011,WR,6,1,73,192,30.75,9.375,4.31,2.51,1.53,4.17,6.87,40,131,16,0,Abilene Christian,4
2011,OT,6,6,78,330,33.5,9.75,5.41,0,0,0,0,0,0,30,0,Florida,2
2011,CB,5,10,70,195,31.375,8.5,4.45,0,0,4.12,0,38.5,119,26,0,Clemson,2
2011,SS,6,1,73,208,31.375,9.625,4.5,0,0,0,0,31,110,13,0,Nebraska,5
2011,TE,6,3,75,244,31.5,9.625,5,0,0,4.51,0,31,105,18,0,,0
2011,OT,6,6,78,325,34,10.5,5.54,0,0,5,0,26.5,99,25,0,,0
2011,DT,6,3,75,286,32.125,10.125,5.09,0,0,4.49,0,28.5,114,29,0,,0
2011,WR,6,4,76,211,34.375,9.25,4.48,2.53,1.55,4.21,6.91,34.5,126,18,0,Georgia,1
2011,RB,6,1,73,225,32,9.125,4.45,0,0,4.15,0,34,114,20,0,,0
2011,TE,6,3,75,249,33.5,9.25,4.54,0,0,4.4,0,42.5,130,23,0,Nevada,7
2011,RB,5,11.375,71.375,205,0,0,4.57,2.65,1.58,4.28,6.82,36,121,19,0,,0
2011,WR,6,4,76,216,35,9.75,4.53,0,0,4.25,7.05,33.5,118,15,0,,0
2011,DT,6,4,76,305,32.75,10.75,4.96,0,0,4.43,0,29,0,28,0,Arizona State,7
2011,FS,6,1,73,209,32.875,10.125,4.62,0,0,4.19,0,34.5,121,18,0,Nebraska,7
2011,OT,6,6,78,326,35.25,9.25,5.38,0,0,4.7,0,29,96,33,0,Clemson,4
2011,WR,6,2,74,209,32.25,10.625,4.4,2.53,1.51,4.21,6.94,36,117,14,0,Miami (FL),3
2011,TE,6,4,76,249,31.75,10,4.77,0,0,0,0,0,0,18,0,Idaho,7
2011,RB,5,11,71,233,30.375,8.875,4.53,0,0,4.39,0,36.5,120,24,0,Clemson,4
2011,CB,5,10,70,191,30.625,8.5,4.46,0,0,4.12,0,35.5,113,13,0,Miami (FL),2
2011,WR,5,10,70,203,31.125,10.125,4.53,0,0,4.21,6.77,34,111,10,0,East Carolina,6
2011,RB,6,1,73,219,31.375,10.25,4.4,0,0,4.01,0,36.5,119,11,0,Nebraska,4
2011,OG,6,3,75,308,33.625,10.25,5.68,0,0,4.68,0,24,90,20,0,,0
2011,OLB,6,4,76,244,32.375,10,4.91,0,0,4.46,0,32.5,112,29,0,,0
2011,DE,6,5,77,294,34.25,10.125,4.92,0,0,0,0,30,0,0,0,Ohio State,1
2011,FS,6,1,73,202,32,9.5,4.64,0,0,4.19,0,31,123,0,0,,0
2011,FS,6,1,73,219,32.25,9.75,4.61,0,0,4.21,0,31,0,19,0,Ohio State,5
2011,OT,6,7,79,319,34.25,10.625,5.44,0,0,4.78,0,32,104,24,0,,0
2011,CB,5,10,70,192,30.375,9.625,4.43,0,0,0,0,0,0,19,0,West Virginia,4
2011,OLB,6,3,75,235,32.625,9.375,4.62,0,0,4.57,0,36,121,18,0,,0
2011,WR,6,4,76,210,34,8.625,4.51,0,0,4.31,6.69,35,130,11,0,,0
2011,OLB,6,1,73,240,30.5,9.75,4.66,0,0,4.34,0,35.5,111,32,0,Ohio State,6
2011,CB,6,1,73,200,31.875,9.5,4.44,0,0,4.12,0,33.5,109,14,0,New Mexico State,4
2011,TE,6,5,77,248,34.5,9.75,4.46,0,0,4.21,0,37,117,22,0,,0
2011,OLB,6,3,75,270,34.5,10.875,4.62,0,0,4.37,0,36.5,125,30,0,Georgia,3
2011,OC,6,2,74,299,32.5,9.375,5.27,0,0,4.96,0,25.5,95,27,0,Florida State,2
2011,OT,6,4,76,302,34.375,9.5,5.31,0,0,4.97,0,29.5,95,22,0,,0
2011,OLB,6,1,73,239,32,9.75,4.77,0,0,0,0,31.5,116,20,0,,0
2011,RB,5,7,67,199,31,8.75,4.46,0,0,4.21,0,35,122,24,0,Oklahoma State,4
2011,OG,6,7,79,316,34.25,9.625,5.28,0,0,4.77,0,28,101,0,0,,0
2011,OG,6,3,75,318,34.125,9,5.34,0,0,0,0,0,0,18,0,Florida,7
2011,FB,6,1,73,257,31.375,9.625,5.06,0,0,0,0,30.5,111,24,0,,0
2011,RB,5,9,69,215,30.75,9.5,4.62,0,0,4.62,0,31.5,113,21,0,Alabama,1
2011,OG,6,5,77,299,32.5,10.25,5.27,0,0,4.65,0,28,98,25,0,Fresno State,7
2011,FS,6,1,73,198,32.25,10,4.62,0,0,4.14,0,30,113,14,0,Temple,2
2011,WR,6,3,75,215,33,9,4.61,0,0,4.43,7.45,37.5,113,14,0,,0
2011,DT,6,4,76,310,33.25,9.5,5.03,0,0,4.83,0,26.5,98,17,0,Clemson,2
2011,WR,5,9,69,185,32,9.25,4.46,2.54,1.56,4.25,7.07,37.5,117,11,0,Troy,3
2011,OG,6,5,77,361,36.5,10.25,5.4,0,0,5.03,0,25.5,96,25,0,,0
2011,SS,5,10,70,212,31.125,9,4.51,0,0,0,0,0,0,23,0,,0
2011,QB,6,5,77,251,34.875,9.875,4.75,0,0,0,0,29,119,0,0,,0
2011,WR,5,11,71,199,30.75,9,4.46,0,0,0,0,0,0,16,0,USC,6
2011,ILB,6,1,73,242,32,10,4.75,0,0,4.27,0,31.5,117,21,0,Michigan State,6
2011,WR,6,3,75,220,33.75,9.75,4.34,2.47,1.5,4.25,6.66,38.5,135,17,0,Alabama,1
2011,RB,6,0,72,194,29.5,8.75,4.53,0,0,0,0,0,0,13,0,Eastern Washington,4
2011,DE,6,4,76,287,35,11.125,4.74,0,0,4.37,0,31,117,25,0,California,1
2011,QB,6,5,77,233,33.5,9.125,4.53,0,0,4.18,6.85,32.5,115,0,0,Nevada,2
2011,OC,6,3,75,280,32.5,9.5,4.89,0,0,4.14,0,30.5,110,0,0,Cincinnati,6
2011,TE,6,3,75,243,32,9.625,4.65,0,0,4.15,0,34.5,122,25,0,Wisconsin,2
2011,SS,5,11,71,219,30,9.5,4.74,0,0,3.9,0,32.5,110,24,0,Idaho,5
2011,WR,5,10,70,189,30,9,4.56,2.63,1.58,3.99,6.7,34.5,120,16,0,TCU,5
2011,DE,6,4,76,267,33.375,9.5,4.67,0,0,4.39,0,33.5,122,31,0,Purdue,1
2011,OG,6,3,75,308,32.5,10,5.28,0,0,4.68,0,32.5,105,23,0,Appalachian State,5
2011,OT,6,5,77,317,36.375,10.75,5.03,0,0,4.77,0,30,114,23,0,,0
2011,DE,6,3,75,275,32.25,9.5,4.79,0,0,0,0,0,0,22,0,Iowa,5
2011,SS,6,1,73,210,31.5,9.625,4.42,0,0,4.13,0,36.5,122,18,0,,0
2011,FS,6,1,73,210,30.25,9.25,4.49,0,0,4.09,0,31,116,21,0,Appalachian State,5
2011,ILB,6,1,73,242,32,10.125,4.87,0,0,4.4,0,30,113,27,0,,0
2011,RB,6,1,73,227,32.625,9.5,4.56,0,0,4.4,0,38,122,21,0,Illinois,2
2011,DE,6,4,76,292,33,10.375,4.93,0,0,4.62,0,29.5,104,0,0,LSU,7
2011,RB,5,7,67,193,28.125,8.75,4.56,0,0,4.18,0,34.5,112,17,0,Pittsburgh,5
2011,OC,6,2,74,304,31.375,9.25,5.36,0,0,4.62,0,26.5,89,24,0,,0
2011,WR,6,3,75,231,33.25,9.125,4.51,0,0,4.21,6.8,40.5,129,27,0,North Carolina,2
2011,DT,6,2,74,298,33.25,9.5,4.97,0,0,4.68,0,27.5,102,27,0,Illinois,1
2011,ILB,6,1,73,246,33.5,10.125,4.8,0,0,4.46,0,32,109,22,0,Connecticut,7
2011,RB,5,8,68,188,28.875,9,4.37,0,0,4.15,0,37.5,118,16,0,,0
2011,QB,6,3,75,231,31.625,9.625,4.51,0,0,4.12,0,35,115,0,0,Washington,1
2011,WR,6,2,74,211,33.75,9.75,4.34,2.48,1.52,4.19,7.15,35.5,127,22,0,,0
2011,OT,6,4,76,315,35.25,9.5,5.18,0,0,4.84,0,26.5,97,27,0,Arkansas,6
2011,OLB,6,2,74,241,31.125,10,4.68,0,0,4.09,0,38,121,0,0,,0
2011,WR,6,1,73,190,31.5,9.125,4.56,2.69,1.6,3.94,6.42,33.5,115,8,0,,0
2011,QB,6,7,79,253,34.375,10.75,5.24,0,0,0,0,24,0,0,0,Arkansas,3
2011,FB,6,1,73,248,32.625,9.125,4.87,0,0,4.56,0,28.5,102,22,0,Stanford,4
2011,CB,6,1,73,197,32,9,4.42,0,0,4.07,0,37.5,123,12,0,Utah State,3
2011,ILB,6,1,73,231,31.5,8.5,4.78,0,0,0,0,0,0,13,0,Oregon,4
2011,DE,6,4,76,257,34,9.75,4.81,0,0,4.37,0,32,112,17,0,South Carolina,7
2011,CB,6,1,73,202,33.5,9.5,4.43,0,0,0,0,33,124,24,0,Clemson,6
2011,ILB,6,1,73,238,29.5,10.25,4.59,0,0,4.2,0,36.5,119,23,0,Miami (FL),4
2011,DT,6,2,74,297,32.75,10.125,4.98,0,0,4.56,0,28,104,29,0,South Florida,3
2011,SS,6,1,73,217,32.5,10.125,4.63,0,0,0,0,35,116,0,0,,0
2011,QB,6,2,74,220,30.75,9.375,4.84,0,0,4.45,0,33,107,0,0,Alabama,7
2011,CB,5,11,71,195,31.375,9.25,4.71,0,0,0,0,34,117,0,0,,0
2011,DE,6,3,75,278,34.375,9,4.91,0,0,4.59,0,28.5,107,20,0,Mississippi State,5
2011,OLB,6,1,73,254,30.25,9,4.81,0,0,4.34,0,31,113,35,0,UCF,7
2011,OLB,6,3,75,246,33.5,9.25,4.42,0,0,4.06,0,37,126,21,0,Texas A&M,1
2011,OLB,6,1,73,248,33,9.25,4.4,0,0,4.38,0,42,128,21,0,Nevada,3
2011,OG,6,4,76,319,33,9.5,5.51,0,0,4.53,0,30.5,102,23,0,Wisconsin,3
2011,ILB,6,3,75,239,33,9.5,4.65,0,0,4,0,32,115,21,0,California,6
2011,WR,6,1,73,194,33,9.5,4.43,2.5,1.55,4.15,6.78,36,118,13,0,Tennessee,5
2011,FS,6,1,73,202,30.25,9.625,4.58,0,0,3.96,0,35,115,11,0,UCLA,2
2011,OLB,6,2,74,228,31.375,9.5,4.53,0,0,4.21,0,31,114,18,0,,0
2011,OLB,6,1,73,239,31.5,9.75,4.84,0,0,4.34,0,31.5,115,0,0,Michigan,2
2011,WR,5,11,71,197,32,9,4.53,0,0,4.37,0,34.5,116,15,0,,0
2011,RB,6,1,73,213,32,9.25,4.37,0,0,4.18,0,34.5,130,21,0,Oklahoma,3
2011,DT,6,2,74,319,31.875,10.75,5.06,0,0,4.46,0,29,106,30,0,,0
2011,DT,6,1,73,294,31.5,9.375,5.06,0,0,4.65,0,30.5,112,31,0,LSU,3
2011,QB,6,5,77,248,33.75,9.875,4.56,0,0,4.18,6.92,35,126,0,0,Auburn,1
2011,OT,6,5,77,311,33.125,9.375,5,0,0,5,0,25.5,100,24,0,Arkansas State,7
2011,OC,6,4,76,304,32.5,9.5,5.12,0,0,4.59,0,32.5,105,31,0,,0
2011,TE,6,6,78,261,33.75,9.875,4.63,0,0,4.25,0,36,119,18,0,,0
2011,DE,6,2,74,247,31,9.375,4.84,0,0,4.31,0,34.5,119,26,0,Rice,7
2011,DT,6,1,73,303,32.875,10,4.98,0,0,0,0,0,0,49,0,Oregon State,2
2011,DT,6,2,74,303,33.75,9.75,4.95,0,0,4.57,0,29,104,22,0,,0
2011,CB,5,11,71,191,30,8.25,4.59,0,0,4.16,0,32,110,13,0,Louisville,3
2011,WR,6,1,73,224,31,8.875,4.45,0,0,4.14,6.9,34.5,117,24,0,Nebraska,5
2011,OG,6,5,77,299,32.75,9.625,5.07,0,0,4.5,0,28,108,21,0,,0
2011,CB,6,0,72,219,32,9.25,4.31,0,0,4.07,0,38,0,15,0,LSU,1
2011,WR,6,3,75,209,31.75,9.75,4.56,0,0,3.88,6.68,33.5,120,14,0,Boise State,3
2011,TE,6,3,75,256,33,9.625,4.78,0,0,4.41,0,32,108,22,0,,0
2011,WR,5,10,70,199,30.5,8.75,4.56,0,0,0,0,0,0,19,0,Hawaii,5
2011,OT,6,3,75,317,34,10.25,5.39,0,0,4.91,0,26.5,98,0,0,Pittsburgh,5
2011,QB,6,2,74,229,32.125,10.25,4.63,0,0,4.09,0,34,116,0,0,Florida State,1
2011,QB,6,3,75,211,34.125,9.375,4.59,0,0,4.12,0,40,126,0,0,,0
2011,OG,6,5,77,303,32.25,9.75,5.12,0,0,4.64,0,25,96,0,0,Florida,1
2011,DT,6,2,74,335,33.25,9.625,5.25,0,0,5.06,0,25,93,27,0,Mississippi,6
2011,RB,5,11,71,207,30.875,8.75,4.51,2.64,1.53,0,0,0,0,18,0,Louisville,4
2011,DE,6,4,76,265,34,10.125,4.62,2.67,1.61,4.4,7.13,34,116,22,0,North Carolina,1
2011,OG,6,3,75,309,33.25,10.375,5.27,0,0,4.94,0,23.5,0,29,0,,0
2011,OLB,6,3,75,263,32.25,10,4.65,0,0,4.28,0,30.5,113,30,0,Arizona,2
2011,DE,6,4,76,261,33.5,10.25,4.84,0,0,4.32,0,35.5,119,30,0,,0
2011,OT,6,7,79,327,34.375,10.25,5.32,0,0,4.65,0,29.5,111,28,0,UCF,3
2011,TE,6,2,74,248,33.25,10.5,4.9,0,0,4.59,0,28,108,14,0,,0
2011,RB,5,11,71,225,31.875,9.25,4.65,0,0,4.21,0,36,118,18,0,LSU,3
2011,WR,5,10,70,184,29.5,8.75,4.35,0,0,4.09,6.65,40,126,17,0,Southern Methodist,6
2011,RB,5,6,66,196,30.5,8.875,4.59,0,0,4.26,0,33,113,0,0,Oregon State,5
2011,CB,5,11,71,180,31.375,8.25,4.45,0,0,4.2,0,33,114,14,0,Richmond,7
2011,OLB,5,10,70,229,31,10.375,4.53,0,0,4.26,0,33,115,28,0,Ohio State,6
2011,RB,6,1,73,212,30.75,9.25,4.65,0,0,4.18,0,34,113,20,0,Penn State,6
2011,CB,6,1,73,195,33,9,4.55,0,0,0,0,0,0,10,0,,0
2011,CB,6,1,73,190,31.125,9,4.58,0,0,4.15,0,35.5,115,12,0,,0
2011,RB,5,11,71,220,30.625,9.25,4.4,0,0,4.25,0,34.5,113,22,0,,0
2011,WR,6,1,73,210,32,9.25,4.53,2.6,1.56,4.1,6.65,37,120,15,0,,0
2011,WR,6,2,74,204,33,9.625,4.69,0,0,0,0,0,0,14,0,San Diego State,7
2011,WR,5,6,66,181,28.25,8.875,4.5,0,0,4.13,6.78,34.5,121,19,0,,0
2011,FS,6,4,76,217,33.375,9.75,4.53,0,0,4.06,0,35,124,12,0,West Virginia,5
2011,WR,5,11,71,182,30.5,8.25,4.56,0,0,3.97,6.46,33.5,118,0,0,,0
2011,SS,6,1,73,211,30,9.375,4.62,0,0,4.27,0,33,108,11,0,Iowa,6
2011,TE,6,5,77,270,35.625,10.5,4.82,0,0,0,0,33.5,0,19,0,,0
2011,OG,6,4,76,308,32.75,9.625,5.18,0,0,4.62,0,25.5,98,30,0,,0
2011,RB,5,11,71,211,32.5,9,4.4,0,0,4.2,0,34,117,19,0,Maryland,7
2011,SS,5,11,71,223,33.5,9.5,4.55,0,0,4.09,0,33,120,27,0,North Carolina,4
2011,DE,6,3,75,264,33.5,10,4.68,0,0,0,0,31,115,0,0,Pittsburgh,2
2011,ILB,6,2,74,250,31.75,9.625,4.64,0,0,0,0,33.5,0,22,0,LSU,3
2011,FB,5,10,70,242,30,9.375,4.74,0,0,4.41,0,32.5,111,32,0,Connecticut,5
2011,CB,6,3,75,195,32,9.75,4.54,0,0,4.33,0,38,125,16,0,Stanford,5
2011,OT,6,5,77,321,35.375,11,5.18,0,0,4.63,0,28,97,23,0,Mississippi State,1
2011,WR,6,1,73,205,31.625,9.25,4.5,0,0,4.07,6.5,34.5,114,21,0,Mount Union,4
2011,DT,6,0,72,305,34.5,10,5.04,0,0,4.75,0,29,0,29,0,,0
2011,SS,5,9,69,200,31,8.75,4.5,0,0,4.28,0,37.5,120,24,0,,0
2011,CB,5,10,70,186,30.25,8.875,4.37,0,0,3.9,0,37,122,20,0,Chattanooga,5
2011,DE,6,4,76,263,35.375,9.75,4.74,0,0,4.5,0,34,118,20,0,Missouri,1
2011,OLB,5,11,71,239,32,9.75,4.75,0,0,4.45,0,31,104,20,0,Appalachian State,6
2011,CB,6,2,74,211,32.25,9.75,4.42,0,0,4.06,0,36,123,24,0,Colorado,1
2011,TE,6,6,78,266,34.375,9.75,4.94,0,0,4.28,0,29,108,25,0,Marshall,5
2011,WR,6,1,73,204,32.5,8.5,4.41,2.5,1.51,4.13,6.72,41,126,19,0,Maryland,2
2011,OT,6,5,77,307,36.375,11,5.08,0,0,0,0,0,0,29,0,USC,1
2011,OT,6,5,77,310,34.5,11.25,5.4,0,0,4.83,0,30.5,106,0,0,,0
2011,OT,6,8,80,319,35.5,9.875,4.96,0,0,4.34,0,32,110,21,0,Colorado,1
2011,WR,6,2,74,195,33.375,9.5,4.51,2.55,1.54,4.18,6.86,37.5,125,6,0,,0
2011,QB,6,4,76,223,32,10,4.87,0,0,4.43,0,32.5,110,0,0,Iowa,5
2011,TE,6,5,77,258,33,9.75,4.68,0,0,4.4,0,33,115,27,0,Tennessee,4
2011,ILB,6,1,73,241,32.5,10,4.63,0,0,0,0,34,0,21,0,North Carolina,6
2011,FS,6,1,73,204,30.75,9.25,4.57,0,0,4.21,0,33,116,14,0,,0
2011,RB,5,10,70,213,31.125,9.25,4.65,0,0,4.18,0,34.5,112,20,0,,0
2011,DT,6,4,76,311,33,9.875,4.96,0,0,0,0,0,0,34,0,,0
2011,DT,6,3,75,334,34,10.75,5.09,0,0,4.77,0,29.5,100,31,0,Baylor,1
2011,QB,6,1,73,217,32.25,10,4.47,0,0,4.09,0,37.5,126,0,0,Virginia Tech,6
2011,OC,6,3,75,309,33,10.25,5.52,0,0,4.77,0,25.5,104,33,0,,0
2011,RB,6,0,72,230,32.375,9,4.63,0,0,0,0,0,0,21,0,Kansas State,2
2011,OLB,6,1,73,241,30.375,9.125,4.65,0,0,4.28,0,30.5,114,23,0,West Virginia,6
2011,CB,5,10,70,191,31.625,9.125,4.46,0,0,4.15,0,38.5,126,13,0,,0
2011,TE,6,5,77,246,33,10.25,4.64,0,0,4.31,0,35.5,111,16,0,Portland State,4
2011,CB,5,9,69,189,29.75,9,4.5,0,0,4.12,0,33.5,114,13,0,Boise State,7
2011,OG,6,3,75,300,33.5,9.375,6,0,0,5.56,0,25,82,23,0,,0
2011,DT,6,3,75,309,33.625,10,5.25,0,0,4.71,0,27,101,23,0,,0
2011,RB,5,9,69,203,32,9.375,4.4,0,0,4.18,0,38,126,25,0,Connecticut,6
2011,WR,6,4,76,212,32,10,4.52,0,0,4.03,6.48,32,122,0,0,,0
2011,QB,6,2,74,212,30.5,10,4.92,0,0,4.12,0,29.5,116,0,0,,0
2011,CB,6,1,73,199,30.375,9,4.68,0,0,4.09,0,33,111,0,0,,0
2011,CB,6,1,73,176,31.375,9,4.25,0,0,4.09,0,33.5,0,5,0,Miami (FL),3
2011,QB,6,5,77,218,32.5,10.5,4.83,0,0,4.16,0,31,114,0,0,,0
2011,OG,6,2,74,301,32.75,9.625,5.12,0,0,4.59,0,31,104,23,0,Iowa,5
2011,RB,5,10,70,210,30.625,9,4.49,0,0,4.28,0,34,115,31,0,California,2
2011,OG,6,3,75,310,34.25,10.125,5.36,0,0,4.62,0,26,92,29,0,Baylor,1
2011,DE,6,5,77,290,34,11.125,4.81,0,0,4.21,6.88,37,120,34,0,Wisconsin,1
2011,WR,6,1,73,202,30,9,4.53,0,0,4.09,6.67,38.5,123,18,0,Stanford,6
2011,ILB,6,3,75,240,30.875,9,4.68,0,0,4.25,0,34,0,17,0,Mississippi State,6
2011,RB,5,10,70,209,30,9.125,4.5,0,0,4.31,0,32.5,117,0,0,North Carolina,5
2011,DE,6,4,76,266,33.375,10,4.86,0,0,4.51,0,32.5,117,14,0,Florida State,7
2011,DT,6,2,74,302,30.375,9,5.27,0,0,4.75,0,30.5,105,25,0,,0
2011,DT,6,4,76,315,35.25,10,4.96,0,0,4.59,0,26,106,27,0,Temple,1
2011,CB,6,1,73,204,31.5,9.25,4.55,0,0,4.07,0,37.5,127,18,0,Texas,2
